Using optimizer: Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
Epoch: 52, train Loss: 1.5200 Acc: 0.6285
Epoch: 52, val Loss: 1.7589 Acc: 0.5960
Epoch: 53, train Loss: 1.5073 Acc: 0.6279
Epoch: 53, val Loss: 1.7366 Acc: 0.6029
Epoch: 54, train Loss: 1.4728 Acc: 0.6355
Epoch: 54, val Loss: 1.7494 Acc: 0.5987
Epoch: 55, train Loss: 1.4568 Acc: 0.6403
Epoch: 55, val Loss: 1.7326 Acc: 0.6029
Epoch: 56, train Loss: 1.4343 Acc: 0.6466
Epoch: 56, val Loss: 1.7120 Acc: 0.6065
Epoch: 57, train Loss: 1.4165 Acc: 0.6494
Epoch: 57, val Loss: 1.7482 Acc: 0.6026
Epoch: 58, train Loss: 1.3947 Acc: 0.6557
Epoch: 58, val Loss: 1.7363 Acc: 0.6094
Epoch: 59, train Loss: 1.3750 Acc: 0.6608
Epoch: 59, val Loss: 1.7119 Acc: 0.6106
Epoch: 60, train Loss: 1.3588 Acc: 0.6642
Epoch: 60, val Loss: 1.7068 Acc: 0.6076
Epoch: 61, train Loss: 1.3314 Acc: 0.6697
Epoch: 61, val Loss: 1.7374 Acc: 0.6130
Epoch: 62, train Loss: 1.3061 Acc: 0.6764
Epoch: 62, val Loss: 1.7073 Acc: 0.6133
Epoch: 63, train Loss: 1.2969 Acc: 0.6792
Epoch: 63, val Loss: 1.7267 Acc: 0.6114
Epoch: 64, train Loss: 1.2739 Acc: 0.6858
Epoch: 64, val Loss: 1.7290 Acc: 0.6110
Epoch: 65, train Loss: 1.2514 Acc: 0.6894
Epoch: 65, val Loss: 1.7314 Acc: 0.6101
Epoch: 66, train Loss: 1.2295 Acc: 0.6966
Epoch: 66, val Loss: 1.7330 Acc: 0.6157
Epoch: 67, train Loss: 1.2073 Acc: 0.7025
Epoch: 67, val Loss: 1.7356 Acc: 0.6165
Epoch: 68, train Loss: 1.1943 Acc: 0.7064
Epoch: 68, val Loss: 1.7537 Acc: 0.6134
Epoch: 69, train Loss: 1.1829 Acc: 0.7084
Epoch: 69, val Loss: 1.7366 Acc: 0.6118
Epoch: 70, train Loss: 1.1681 Acc: 0.7126
Epoch: 70, val Loss: 1.7476 Acc: 0.6121
Epoch: 71, train Loss: 1.1459 Acc: 0.7193
Epoch: 71, val Loss: 1.7425 Acc: 0.6160
Epoch: 72, train Loss: 1.1367 Acc: 0.7221
Epoch: 72, val Loss: 1.7576 Acc: 0.6140
Epoch: 73, train Loss: 1.1167 Acc: 0.7233
Epoch: 73, val Loss: 1.7489 Acc: 0.6160
Epoch: 74, train Loss: 1.1106 Acc: 0.7274
Epoch: 74, val Loss: 1.7556 Acc: 0.6129
Epoch: 75, train Loss: 1.0913 Acc: 0.7325
Epoch: 75, val Loss: 1.7496 Acc: 0.6167
Epoch: 76, train Loss: 1.0828 Acc: 0.7355
Epoch: 76, val Loss: 1.7606 Acc: 0.6156
Epoch: 77, train Loss: 1.0683 Acc: 0.7382
Epoch: 77, val Loss: 1.7635 Acc: 0.6166
Epoch: 78, train Loss: 1.0486 Acc: 0.7433
Epoch: 78, val Loss: 1.7550 Acc: 0.6171
Epoch: 79, train Loss: 1.0510 Acc: 0.7433
Epoch: 79, val Loss: 1.7565 Acc: 0.6167
Epoch: 80, train Loss: 1.0385 Acc: 0.7475
Epoch: 80, val Loss: 1.7531 Acc: 0.6174
Epoch: 81, train Loss: 1.0276 Acc: 0.7501
Epoch: 81, val Loss: 1.7567 Acc: 0.6155
Epoch: 82, train Loss: 1.0112 Acc: 0.7522
Epoch: 82, val Loss: 1.7500 Acc: 0.6210
Epoch: 83, train Loss: 1.0078 Acc: 0.7535
Epoch: 83, val Loss: 1.7414 Acc: 0.6182
Epoch: 84, train Loss: 0.9987 Acc: 0.7587
Epoch: 84, val Loss: 1.7574 Acc: 0.6146
Epoch: 85, train Loss: 0.9926 Acc: 0.7581
Epoch: 85, val Loss: 1.7612 Acc: 0.6181
Epoch: 86, train Loss: 0.9853 Acc: 0.7611
Epoch: 86, val Loss: 1.7475 Acc: 0.6172
Epoch: 87, train Loss: 0.9845 Acc: 0.7598
Epoch: 87, val Loss: 1.7592 Acc: 0.6164
Epoch: 88, train Loss: 0.9751 Acc: 0.7643
Epoch: 88, val Loss: 1.7411 Acc: 0.6188
Epoch: 89, train Loss: 0.9614 Acc: 0.7668
Epoch: 89, val Loss: 1.7467 Acc: 0.6180
Epoch: 90, train Loss: 0.9667 Acc: 0.7676
Epoch: 90, val Loss: 1.7367 Acc: 0.6199
Epoch: 91, train Loss: 0.9638 Acc: 0.7669
Epoch: 91, val Loss: 1.7511 Acc: 0.6176
Epoch: 92, train Loss: 0.9564 Acc: 0.7689
Epoch: 92, val Loss: 1.7521 Acc: 0.6190
Epoch: 93, train Loss: 0.9564 Acc: 0.7694
Epoch: 93, val Loss: 1.7475 Acc: 0.6167
Epoch: 94, train Loss: 0.9523 Acc: 0.7705
Epoch: 94, val Loss: 1.7501 Acc: 0.6201
Epoch: 95, train Loss: 0.9515 Acc: 0.7713
Epoch: 95, val Loss: 1.7287 Acc: 0.6194
Epoch: 96, train Loss: 0.9495 Acc: 0.7709
Epoch: 96, val Loss: 1.7394 Acc: 0.6211
Epoch: 97, train Loss: 0.9429 Acc: 0.7719
Epoch: 97, val Loss: 1.7354 Acc: 0.6201
Epoch: 98, train Loss: 0.9491 Acc: 0.7696
Epoch: 98, val Loss: 1.7376 Acc: 0.6173
Epoch: 99, train Loss: 0.9492 Acc: 0.7713
Epoch: 99, val Loss: 1.7540 Acc: 0.6172
Training complete in 1344m 16s
Best val Acc: 0.621100
